order_date;order_id;order_line;quantity;price;total_price;model;category_1;category_2;frame_material;bikeshop_name;city;state
2015-05-07;1698;1;1;1950;1950;Habit 6;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;2;1;5330;5330;Supersix Evo Hi-Mod Dura Ace 2;Road;Elite Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;3;1;3200;3200;Bad Habit 1;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;4;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;5;1;3500;3500;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;6;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;7;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;8;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;9;1;1080;1080;Trail 3;Mountain;Sport;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;10;1;9590;9590;Synapse Hi-Mod Disc Black Inc.;Road;Endurance Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;11;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;12;1;3730;3730;Fat CAAD1;Mountain;Fat Bike;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;13;1;1750;1750;SuperX Rival CX1;Road;Cyclocross;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1698;14;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-07;1699;1;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Miami Race Equipment;Miami;FL
2015-05-07;1700;1;1;6070;6070;Jekyll Carbon 2;Mountain;Over Mountain;Carbon;Tampa 29ers;Tampa;FL
2015-05-08;1701;1;1;1950;1950;Habit 6;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2015-05-08;1701;2;2;3200;6400;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Denver Bike Shop;Denver;CO
2015-05-08;1701;3;2;585;1170;Catalyst 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2015-05-08;1702;1;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;2;1;5330;5330;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;3;2;415;830;Catalyst 4;Mountain;Sport;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;4;1;1250;1250;CAAD8 Tiagra;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;5;1;1840;1840;Supersix Evo Tiagra;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;6;1;1410;1410;CAAD8 105;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;7;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;8;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;9;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;10;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;11;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;12;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;13;1;2880;2880;Habit 4;Mountain;Trail;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;14;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-08;1702;15;1;2660;2660;CAAD Disc Ultegra;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;1;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;2;1;815;815;Trail 5;Mountain;Sport;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;3;1;705;705;Catalyst 1;Mountain;Sport;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;4;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;5;1;4260;4260;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;6;1;2130;2130;Synapse Disc Adventure;Road;Endurance Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;7;2;2240;4480;Synapse Carbon 105;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;8;1;7460;7460;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;9;1;480;480;Catalyst 3;Mountain;Sport;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;10;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;11;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;12;1;3730;3730;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;13;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;14;2;1680;3360;CAAD12 105;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;15;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;16;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;17;2;2060;4120;F-Si 2;Mountain;Cross Country Race;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;18;1;3500;3500;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;19;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;20;1;2660;2660;Synapse Carbon Disc 105;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;21;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;22;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;23;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;24;1;1030;1030;CAAD8 Sora;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;25;1;415;415;Catalyst 4;Mountain;Sport;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;26;1;2700;2700;Slice Ultegra;Road;Triathalon;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1703;27;1;1520;1520;Trail 1;Mountain;Sport;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-12;1704;1;1;5330;5330;Supersix Evo Hi-Mod Dura Ace 2;Road;Elite Road;Carbon;Detroit Cycles;Detroit;MI
2015-05-12;1705;1;1;5970;5970;Trigger Carbon 2;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;2;2;5330;10660;Scalpel 29 Carbon 2;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;3;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;4;1;7460;7460;Scalpel-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;5;1;5330;5330;Habit Carbon 2;Mountain;Trail;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;6;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;7;1;5330;5330;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;8;1;7990;7990;Jekyll Carbon 1;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;9;1;3500;3500;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;10;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;11;1;4260;4260;Scalpel-Si Carbon 4;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1705;12;1;11190;11190;F-Si Black Inc.;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-12;1706;1;2;7460;14920;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;New York Cycles;New York;NY
2015-05-12;1706;2;1;7990;7990;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;New York Cycles;New York;NY
2015-05-12;1706;3;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;New York Cycles;New York;NY
2015-05-12;1706;4;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;New York Cycles;New York;NY
2015-05-12;1707;1;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Denver Bike Shop;Denver;CO
2015-05-12;1708;1;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Cincinnati Speed;Cincinnati;OH
2015-05-12;1708;2;4;3730;14920;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;Cincinnati Speed;Cincinnati;OH
2015-05-12;1708;3;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;Cincinnati Speed;Cincinnati;OH
2015-05-12;1708;4;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Cincinnati Speed;Cincinnati;OH
2015-05-12;1709;1;1;10660;10660;Supersix Evo Hi-Mod Team;Road;Elite Road;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-12;1709;2;1;1950;1950;Slice 105;Road;Triathalon;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-13;1710;1;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-13;1711;1;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Denver Bike Shop;Denver;CO
2015-05-13;1712;1;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;1;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;2;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;3;1;3200;3200;Bad Habit 1;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;4;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;5;2;2130;4260;Synapse Disc Adventure;Road;Endurance Road;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;6;2;3840;7680;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;7;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;8;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;9;1;4260;4260;Scalpel 29 Carbon 3;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;10;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;11;1;980;980;Trail 4;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;12;2;6390;12780;Scalpel 29 Carbon Race;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;13;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;14;1;815;815;Trail 5;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;15;1;1350;1350;Trail 2;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;16;1;6390;6390;F-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;17;2;2880;5760;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;18;1;7990;7990;Jekyll Carbon 1;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;19;1;2240;2240;Supersix Evo 105;Road;Elite Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;20;1;2660;2660;Bad Habit 2;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;21;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;22;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;23;1;5330;5330;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;24;2;2130;4260;Beast of the East 2;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1713;25;1;1950;1950;Habit 6;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-14;1714;1;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Indianapolis Velocipedes;Indianapolis;IN
2015-05-14;1714;2;3;1520;4560;Trail 1;Mountain;Sport;Aluminum;Indianapolis Velocipedes;Indianapolis;IN
2015-05-14;1714;3;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Indianapolis Velocipedes;Indianapolis;IN
2015-05-14;1714;4;1;10660;10660;Supersix Evo Hi-Mod Team;Road;Elite Road;Carbon;Indianapolis Velocipedes;Indianapolis;IN
2015-05-15;1715;1;1;705;705;Catalyst 1;Mountain;Sport;Aluminum;Providence Bi-peds;Providence;RI
2015-05-15;1716;1;1;2240;2240;Supersix Evo 105;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-15;1717;1;1;3200;3200;Bad Habit 1;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;2;1;1950;1950;Habit 6;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;3;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;4;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;5;1;5330;5330;Synapse Hi-Mod Disc Ultegra;Road;Endurance Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;6;1;1030;1030;CAAD8 Sora;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;7;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;8;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;9;1;9060;9060;F-Si Hi-Mod Team;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;10;1;1950;1950;Slice 105;Road;Triathalon;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;11;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;12;1;2660;2660;CAAD Disc Ultegra;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;13;1;2880;2880;Habit 4;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;14;2;6390;12780;F-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;15;1;1520;1520;Trail 1;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;16;1;2240;2240;CAAD12 Ultegra;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;17;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;18;1;5330;5330;Scalpel 29 Carbon 2;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;19;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;20;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;21;2;480;960;Catalyst 3;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;22;1;3730;3730;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;23;2;2240;4480;Synapse Carbon 105;Road;Endurance Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;24;5;3200;16000;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;25;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-15;1717;26;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-18;1718;1;2;3200;6400;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Indianapolis Velocipedes;Indianapolis;IN
2015-05-18;1719;1;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-18;1720;1;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-18;1721;1;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;2;1;1410;1410;CAAD8 105;Road;Elite Road;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;3;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;4;1;1840;1840;Syapse Carbon Tiagra;Road;Endurance Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;5;2;7990;15980;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;6;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;7;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;8;1;3200;3200;Bad Habit 1;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;9;2;3730;7460;Fat CAAD1;Mountain;Fat Bike;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;10;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;11;1;1950;1950;Slice 105;Road;Triathalon;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;12;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;13;1;5860;5860;Synapse Hi-Mod Dura Ace;Road;Endurance Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;14;2;1520;3040;Trail 1;Mountain;Sport;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;15;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;16;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;17;2;1250;2500;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;18;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;19;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;20;1;2880;2880;Habit 4;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;21;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;22;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;23;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-18;1721;24;1;815;815;Trail 5;Mountain;Sport;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-19;1722;1;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-19;1722;2;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;Ann Arbor Speed;Ann Arbor;MI
2015-05-19;1723;1;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;2;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;3;1;2660;2660;Bad Habit 2;Mountain;Trail;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;4;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;5;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;6;1;3730;3730;Fat CAAD1;Mountain;Fat Bike;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;7;1;7460;7460;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;8;1;1840;1840;Supersix Evo Tiagra;Road;Elite Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;9;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;10;4;1840;7360;Syapse Carbon Tiagra;Road;Endurance Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;11;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;12;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;13;3;5330;15990;Scalpel 29 Carbon 2;Mountain;Cross Country Race;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;14;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;15;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;16;1;3730;3730;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;17;1;2130;2130;Fat CAAD2;Mountain;Fat Bike;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;18;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;19;2;5860;11720;Synapse Hi-Mod Dura Ace;Road;Endurance Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;20;1;705;705;Catalyst 1;Mountain;Sport;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;21;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;22;1;2240;2240;Supersix Evo 105;Road;Elite Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;23;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;24;1;1410;1410;CAAD8 105;Road;Elite Road;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;25;1;2130;2130;Synapse Disc Adventure;Road;Endurance Road;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;26;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;27;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Providence Bi-peds;Providence;RI
2015-05-19;1723;28;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1723;29;4;3200;12800;Slice Ultegra D12;Road;Triathalon;Carbon;Providence Bi-peds;Providence;RI
2015-05-19;1724;1;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Indianapolis Velocipedes;Indianapolis;IN
2015-05-19;1724;2;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Indianapolis Velocipedes;Indianapolis;IN
2015-05-19;1725;1;1;1750;1750;SuperX Rival CX1;Road;Cyclocross;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1725;2;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1725;3;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2015-05-19;1725;4;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
